id,focus,signal,slack,drag,confidence,score,lane
l001,state drift,35,33,6,25,141,watch
l002,review cost,35,34,6,55,202,ship
l003,decision risk,35,35,6,85,263,ship
l004,input pressure,35,36,18,25,120,watch
l005,state drift,35,37,18,55,181,ship
l006,review cost,35,38,18,85,242,ship
l007,decision risk,35,39,34,25,91,hold
l008,input pressure,35,40,34,55,152,watch
l009,state drift,35,41,34,85,213,ship
l010,review cost,60,42,6,25,200,ship
l011,decision risk,60,43,6,55,261,ship
l012,input pressure,60,44,6,85,322,ship
l013,state drift,60,45,18,25,179,ship
l014,review cost,60,46,18,55,240,ship
l015,decision risk,60,47,18,85,301,ship
l016,input pressure,60,48,34,25,150,watch
l017,state drift,60,32,34,55,194,ship
l018,review cost,60,33,34,85,255,ship
l019,decision risk,85,34,6,25,242,ship
l020,input pressure,85,35,6,55,303,ship
l021,state drift,85,36,6,85,364,ship
l022,review cost,85,37,18,25,221,ship
l023,decision risk,85,38,18,55,282,ship
l024,input pressure,85,39,18,85,343,ship
l025,state drift,85,40,34,25,192,ship
l026,review cost,85,41,34,55,253,ship
l027,decision risk,85,42,34,85,314,ship
